Grade Distribution by Institution, Course Group, Academic Organization, and Course for 4195
"Institution Code","Inst Description","Term Code","Term Description","Academic Group Code","Academic Group Description","Academic Organization Code","Academic Organization Description","Department Code","Course Subject","Catalog Number","GPA Grades","Total Grades","Percent Majors","Avg Class Grade","Avg Student GPA","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","P","S","I","R","NY","NR","NC","W","WX","Other","Data Freeze Date",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-F","500","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-G","522","11","11","81.8","4","3.919","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-G","523","8","8","100","3.925","3.946","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-G","524","17","21","100","4","3.935","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-G","550","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-G","567","35","35","97.1","3.963","3.905","1","31","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-G","609","10","10","70","4","3.858","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-G","625","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-G","647","10","13","100","4","3.907","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-G","690","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-G","699","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-G","763","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-G","795","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-G","799","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-G","901","16","19","100","4","3.92","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-H","520","25","27","100","3.92","3.926","0","23","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-H","590","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-H","799","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-J","500","16","17","100","3.981","3.937","0","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-J","605","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-J","690","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-J","795","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-J","799","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-K","205","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-K","306","33","36","97.1","3.476","3.453","10","5","4","5","6","2","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-K","448","7","8","28.6","3.286","3.127","1","4","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-K","505","13","15","76.9","3.638","3.85","2","3","3","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-K","548","8","12","100","3.75","3.898","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-K","785","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-K","799","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-L","442","9","10","100","3.778","3.607","1","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-L","490","14","15","0","3.907","3.465","4","8","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-L","504","16","16","93.8","4","3.903","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-L","517","11","13","75","3.673","3.59","7","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-L","630","17","21","100","3.888","3.921","2","12","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-L","690","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-L","750","14","18","100","3.957","3.881","9","3","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-L","795","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-L","799","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-M","101","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-M","135","14","16","73.3","3.457","3.243","1","6","4","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-M","201","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-M","300","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-M","401","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-M","500","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-M","550","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-N","590","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-P","251","6","6","66.7","2.783","3.143","0","1","0","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-P","254","11","11","0","3.764","3.414","0","6","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-P","507","18","21","100","3.589","3.7","0","11","2","4","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-P","510","27","33","79.3","3.852","3.747","0","22","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-P","514","32","32","93.8","3.872","3.868","0","23","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-P","590","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-P","697","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-P","799","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-Q","690","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-R","341","6","6","0","3.95","3.129","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-R","511","7","7","100","4","3.947","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-R","521","8","8","100","4","3.986","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-R","542","18","19","94.4","3.961","3.937","13","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-R","547","9","10","100","3.933","3.945","0","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-R","561","10","10","100","4","3.966","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-R","586","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-R","590","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-R","799","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-S","490","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-S","508","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-S","590","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
"IUBLA","Bloomington","4195","Summer 2019","EDUC","School of Education","BL-EDUC","Education","EDUC","EDUC-T","550","NR","NR","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","09-06-2019",
